center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_30_957.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_30_957.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_30_957.jpg,-0.1788856,1,0,24.35174
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_034.jpg,-0.1788856,0.7665575,0,24.92264
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_115.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_115.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_115.jpg,-0.1788856,0.523565,0,25.26013
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_198.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_198.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_198.jpg,-0.1818182,0.2745231,0,25.35883
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_298.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_298.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_298.jpg,-0.1847507,0,0,25.16387
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_365.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_365.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_365.jpg,-0.1876833,0,0,24.99762
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_446.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_446.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_446.jpg,-0.1847507,0,0,24.79775
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_534.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_534.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_534.jpg,-0.1407625,0,0,24.55318
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_619.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_619.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_619.jpg,-0.1173021,0,0,24.35801
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_706.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_706.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_706.jpg,-0.04985337,0,0,24.16332
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_797.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_797.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_797.jpg,-0.008797654,0,0,23.91996
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_885.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_885.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_885.jpg,-0.005865103,0,0,23.7275
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_31_973.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_31_973.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_31_973.jpg,0.02932551,0,0,23.48732
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_061.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_061.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_061.jpg,0.03812317,0,0,23.29733
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_149.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_149.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_149.jpg,0.06451613,0,0,23.06073
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_237.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_237.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_237.jpg,0.07624634,0,0,22.87334
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_324.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_324.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_324.jpg,0.07624634,0,0,22.68834
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_415.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_415.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_415.jpg,0.07624634,0,0,22.45976
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_501.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_501.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_501.jpg,0.02639296,0,0,22.27933
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_605.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_605.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_605.jpg,-0.05865103,0,0,22.04845
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_695.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_695.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_695.jpg,-0.1348974,0,0,21.81059
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_800.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_800.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_800.jpg,-0.2375367,0,0,21.55737
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_873.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_873.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_873.jpg,-0.2844575,0,0,21.35905
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_32_982.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_32_982.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_32_982.jpg,-0.2903226,0,0,21.12834
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_053.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_053.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_053.jpg,-0.2903226,0,0,20.95174
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_143.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_143.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_143.jpg,-0.3020528,0,0,20.7765
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_233.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_233.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_233.jpg,-0.3020528,0,0,20.56286
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_325.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_325.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_325.jpg,-0.2961877,0,0,20.39571
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_416.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_416.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_416.jpg,-0.1495601,0,0,20.20012
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_504.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_504.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_504.jpg,-0.1055719,0,0,20.04194
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_593.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_593.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_593.jpg,-0.1055719,0,0,19.83902
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_690.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_690.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_690.jpg,-0.06451613,0,0,19.65294
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_794.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_794.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_794.jpg,-0.005865103,0,0,19.41018
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_875.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_875.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_875.jpg,0.02932551,0,0,19.18748
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_33_966.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_33_966.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_33_966.jpg,0.04985337,0,0,19.0121
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_056.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_056.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_056.jpg,0.06158357,0,0,19.08795
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_147.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_147.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_147.jpg,0.06158357,0,0,18.94909
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_237.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_237.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_237.jpg,0.06158357,0,0,18.32988
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_326.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_326.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_326.jpg,0.005865103,0,0,18.15812
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_434.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_434.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_434.jpg,-0.005865103,0,0,17.92586
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_518.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_518.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_518.jpg,-0.03225806,0,0,17.77367
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_618.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_618.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_618.jpg,-0.05865103,0,0,18.10175
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_694.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_694.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_694.jpg,-0.06451613,0,0,17.95587
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_785.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_785.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_785.jpg,-0.07624634,0,0,17.81426
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_876.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_876.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_876.jpg,-0.1026393,0,0,17.10575
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_34_970.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_34_970.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_34_970.jpg,-0.1026393,0,0,17.46012
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_063.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_063.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_063.jpg,-0.1026393,0,0,17.32096
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_153.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_153.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_153.jpg,-0.1026393,0,0,16.61001
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_243.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_243.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_243.jpg,-0.1026393,0,0,16.4715
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_356.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_356.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_356.jpg,-0.085044,0,0,16.84784
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_455.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_455.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_455.jpg,-0.07917888,0,0,16.13595
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_546.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_546.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_546.jpg,-0.07917888,0,0,16.00577
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_620.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_620.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_620.jpg,-0.07038123,0,0,15.87968
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_717.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_717.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_717.jpg,-0.03225806,0,0,16.26657
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_814.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_814.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_814.jpg,-0.01759531,0,0,15.56854
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_901.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_901.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_901.jpg,-0.01173021,0,0,15.44612
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_35_993.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_35_993.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_35_993.jpg,-0.01173021,0,0,15.83038
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_082.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_082.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_082.jpg,-0.01173021,0,0,15.70511
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_174.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_174.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_174.jpg,0.02932551,0,0,15.03
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_265.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_265.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_265.jpg,0.03225806,0,0,14.90995
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_361.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_361.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_361.jpg,0.04105572,0,0,15.27658
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_452.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_452.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_452.jpg,0.05571847,0,0,14.6119
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_544.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_544.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_544.jpg,0.05571847,0,0,14.49528
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_632.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_632.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_632.jpg,0.05865103,0,0,14.85948
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_723.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_723.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_723.jpg,0.05865103,0,0,14.74234
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_816.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_816.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_816.jpg,0.05865103,0,0,14.08207
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_36_909.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_36_909.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_36_909.jpg,0.05865103,0.2806578,0,14.16834
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_002.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_002.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_002.jpg,0.05865103,0.5721205,0,15.0691
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_087.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_087.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_087.jpg,0.05865103,0.8300125,0,15.77589
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_178.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_178.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_178.jpg,0.05278593,1,0,16.59303
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_250.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_250.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_250.jpg,0.04398827,1,0,17.81123
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_338.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_338.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_338.jpg,0.04105572,1,0,18.62729
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_434.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_434.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_434.jpg,0.03519062,1,0,19.5081
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_522.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_522.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_522.jpg,0.02932551,1,0,20.33417
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_618.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_618.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_618.jpg,0.02052786,1,0,21.42242
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_705.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_705.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_705.jpg,0.02052786,1,0,22.20627
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_795.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_795.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_795.jpg,0.02052786,1,0,23.16359
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_883.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_883.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_883.jpg,0.02052786,1,0,23.94996
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_37_975.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_37_975.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_37_975.jpg,0.02052786,1,0,24.92113
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_062.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_062.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_062.jpg,0.02052786,1,0,25.68752
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_157.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_157.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_157.jpg,0.01759531,1,0,26.63732
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_249.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_249.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_249.jpg,0.01466276,0.7248212,0,27.16488
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_337.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_337.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_337.jpg,0.01173021,0.459565,0,27.49918
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_440.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_440.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_440.jpg,-0.005865103,0.150373,0,27.45167
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_518.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_518.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_518.jpg,-0.02932551,0,0,27.24986
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_622.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_622.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_622.jpg,-0.03225806,0,0,26.97386
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_701.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_701.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_701.jpg,-0.07038123,0,0,26.75121
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_784.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_784.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_784.jpg,-0.07917888,0,0,26.53072
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_14_38_890.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_14_38_890.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_14_38_890.jpg,-0.09677419,0,0,26.20297
