center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_023.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_023.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_023.jpg,0.09677419,0.3387559,0,17.38108
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_129.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_129.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_129.jpg,0.1847507,0.6612836,0,17.62499
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_240.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_240.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_240.jpg,0.1906158,0.3323044,0,17.8685
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_352.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_352.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_352.jpg,0.202346,0,0,17.62616
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_467.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_467.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_467.jpg,0,0,0,17.95401
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_579.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_579.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_579.jpg,0,0,0,17.7401
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_688.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_688.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_688.jpg,0,0,0,17.03839
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_802.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_802.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_802.jpg,0,0,0,16.82546
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_11_915.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_11_915.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_11_915.jpg,0,0,0,16.61884
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_021.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_021.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_021.jpg,0,0,0,16.9911
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_154.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_154.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_154.jpg,0,0,0,16.79261
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_270.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_270.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_270.jpg,0,0,0,16.59522
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_383.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_383.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_383.jpg,0,0,0,15.88499
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_497.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_497.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_497.jpg,0,0,0,15.70041
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_606.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_606.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_606.jpg,0,0,0,16.0934
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_719.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_719.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_719.jpg,0.09384164,0.3429423,0,16.28554
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_839.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_839.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_839.jpg,0.2082111,0.6939068,0,16.89226
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_12_942.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_12_942.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_12_942.jpg,0.2258064,1,0,18.06728
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_056.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_056.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_056.jpg,0.2639296,0.6565902,0,18.80847
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_167.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_167.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_167.jpg,0.2639296,0.3212973,0,19.03533
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_280.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_280.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_280.jpg,0.3108504,0,0,18.80057
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_395.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_395.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_395.jpg,0.3167155,0,0,18.53638
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_512.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_512.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_512.jpg,0,0,0,18.28055
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_631.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_631.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_631.jpg,0,0,0,18.06078
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_743.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_743.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_743.jpg,0,0,0,17.95371
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_850.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_850.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_850.jpg,0,0,0,17.7129
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_13_963.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_13_963.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_13_963.jpg,0,0,0,17.51352
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_074.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_074.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_074.jpg,0,0,0,17.30088
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_187.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_187.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_187.jpg,0,0,0,17.12484
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_308.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_308.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_308.jpg,0,0,0,16.91592
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_421.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_421.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_421.jpg,0,0,0,16.7095
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_527.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_527.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_527.jpg,0,0,0,16.53939
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_640.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_640.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_640.jpg,0,0,0,16.33821
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_755.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_755.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_755.jpg,0,0,0,16.13731
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_880.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_880.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_880.jpg,0,0.328342,0,16.33159
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_14_991.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_14_991.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_14_991.jpg,0.02932551,0.6572738,0,17.07955
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_089.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_089.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_089.jpg,0.09090909,1,0,18.11182
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_207.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_207.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_207.jpg,0.09090909,0.6520323,0,18.84666
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_314.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_314.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_314.jpg,0.09384164,0.9735694,0,20.01694
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_422.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_422.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_422.jpg,0.09384164,0.6463043,0,20.66936
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_529.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_529.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_529.jpg,0.1466276,0.3235109,0,20.85474
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_642.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_642.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_642.jpg,0,0,0,20.61303
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_749.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_749.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_749.jpg,0,0,0,20.41967
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_864.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_864.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_864.jpg,0,0,0,20.16987
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_15_980.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_15_980.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_15_980.jpg,0,0,0,19.92487
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_087.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_087.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_087.jpg,0,0,0,19.72409
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_192.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_192.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_192.jpg,0,0,0,19.48623
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_299.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_299.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_299.jpg,0,0,0,19.28322
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_409.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_409.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_409.jpg,0,0,0,19.09009
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_514.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_514.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_514.jpg,0,0,0,18.85378
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_623.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_623.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_623.jpg,0,0,0,18.66947
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_728.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_728.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_728.jpg,0,0,0,18.44784
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_850.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_850.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_850.jpg,0,0,0,18.21274
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_16_961.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_16_961.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_16_961.jpg,0,0,0,17.99487
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_066.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_066.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_066.jpg,0.06451613,0,0,17.82257
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_174.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_174.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_174.jpg,0.228739,0,0,17.5649
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_280.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_280.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_280.jpg,0.4193548,0,0,17.30276
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_405.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_405.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_405.jpg,0.5131965,0,0,17.07356
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_518.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_518.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_518.jpg,0.5454546,0,0,16.82475
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_643.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_643.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_643.jpg,0.7507331,0,0,16.49422
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_769.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_769.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_769.jpg,0.8797654,0,0,16.16025
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_17_880.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_17_880.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_17_880.jpg,1,0,0,15.83835
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_002.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_002.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_002.jpg,1,0,0,15.58305
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_128.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_128.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_128.jpg,0.797654,0,0,15.47596
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_247.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_247.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_247.jpg,0.7419355,0,0,15.26562
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_366.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_366.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_366.jpg,0,0,0,14.95074
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_473.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_473.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_473.jpg,0,0,0,14.72695
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_583.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_583.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_583.jpg,0,0,0,14.59725
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_732.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_732.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_732.jpg,0,0,0,14.41152
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_847.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_847.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_847.jpg,0,0,0,14.23137
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_18_947.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_18_947.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_18_947.jpg,-0.2697947,0,0,13.98705
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_047.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_047.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_047.jpg,-0.4721408,0,0,13.7386
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_158.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_158.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_158.jpg,-0.7008798,0,0,13.52553
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_275.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_275.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_275.jpg,-0.7536657,0,0,13.18322
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_379.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_379.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_379.jpg,-0.7536657,0,0,13.02027
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_490.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_490.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_490.jpg,-0.7536657,0,0,12.85471
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_594.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_594.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_594.jpg,-0.7536657,0,0,12.69887
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_701.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_701.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_701.jpg,-0.7536657,0,0,12.57551
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_784.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_784.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_784.jpg,-0.4222874,0,0,12.44181
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_19_891.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_19_891.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_19_891.jpg,0,0,0,12.29309
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_007.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_007.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_007.jpg,0,0,0,12.12495
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_113.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_113.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_113.jpg,0,0,0,11.98112
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_228.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_228.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_228.jpg,0.1290323,0,0,11.81707
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_347.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_347.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_347.jpg,0.4222874,0,0,11.75538
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_467.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_467.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_467.jpg,0.42522,0,0,11.54782
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_577.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_577.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_577.jpg,0.4340176,0,0,11.34789
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_683.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_683.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_683.jpg,0.4457478,0,0,11.26526
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_46_20_766.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_46_20_766.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_46_20_766.jpg,0.4457478,0,0,11.14922
